college_name,choice_code,course_name,category,rank,percentile
"1002 Government College of Engineering, Amravati (Government Autonomous)",100219110,Civil Engineering,GOPEN,1282,92.74
"1002 Government College of Engineering, Amravati (Government Autonomous)",100219110,Civil Engineering,GST,28609,76.79
"1002 Government College of Engineering, Amravati (Government Autonomous)",100219110,Civil Engineering,GOBC,1927,91.79
"1002 Government College of Engineering, Amravati (Government Autonomous)",100219110,Civil Engineering,LOPEN,1147,93.0
"1002 Government College of Engineering, Amravati (Government Autonomous)",100219110,Civil Engineering,LSC,2355,91.26
"1002 Government College of Engineering, Amravati (Government Autonomous)",100219110,Civil Engineering,LSEBC,5376,88.53
"1002 Government College of Engineering, Amravati (Government Autonomous)",100219110,Civil Engineering,EWS,4977,88.84
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224210,Computer Science and Engineering,GOPEN,647,94.0
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224210,Computer Science and Engineering,GSC,2695,90.86
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224210,Computer Science and Engineering,GST,21009,80.06
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224210,Computer Science and Engineering,GOBC,698,93.89
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224210,Computer Science and Engineering,GSEBC,1761,92.0
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224210,Computer Science and Engineering,LOPEN,564,94.25
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224210,Computer Science and Engineering,EWS,373,94.9
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224610,Information Technology,GOPEN,1041,93.16
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224610,Information Technology,GSC,4279,89.37
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224610,Information Technology,GOBC,1188,92.91
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224610,Information Technology,LOPEN,784,93.66
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224610,Information Technology,LST,27376,77.31
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224610,Information Technology,LSEBC,3533,90.0
"1002 Government College of Engineering, Amravati (Government Autonomous)",100224610,Information Technology,EWS,2798,90.74
"1002 Government College of Engineering, Amravati (Government Autonomous)",100229310,Electrical Engineering,GOPEN,1329,92.67
"1002 Government College of Engineering, Amravati (Government Autonomous)",100229310,Electrical Engineering,GST,22438,79.45
"1002 Government College of Engineering, Amravati (Government Autonomous)",100229310,Electrical Engineering,GOBC,2157,91.5
"1002 Government College of Engineering, Amravati (Government Autonomous)",100229310,Electrical Engineering,GSEBC,3250,90.28
"1002 Government College of Engineering, Amravati (Government Autonomous)",100229310,Electrical Engineering,LOPEN,2227,91.42
"1002 Government College of Engineering, Amravati (Government Autonomous)",100229310,Electrical Engineering,LSC,11282,84.83
"1002 Government College of Engineering, Amravati (Government Autonomous)",100229310,Electrical Engineering,LOBC,5304,88.61
"1002 Government College of Engineering, Amravati (Government Autonomous)",100229310,Electrical Engineering,EWS,5052,88.79
"1002 Government College of Engineering, Amravati (Government Autonomous)",100237210,Electronics and Telecommunication Engg,GOPEN,2103,91.58
"1002 Government College of Engineering, Amravati (Government Autonomous)",100237210,Electronics and Telecommunication Engg,GSC,5520,88.41
"1002 Government College of Engineering, Amravati (Government Autonomous)",100237210,Electronics and Telecommunication Engg,GOBC,2606,90.94
"1002 Government College of Engineering, Amravati (Government Autonomous)",100237210,Electronics and Telecommunication Engg,GSEBC,4309,89.35
"1002 Government College of Engineering, Amravati (Government Autonomous)",100237210,Electronics and Telecommunication Engg,LOPEN,1473,92.42
"1002 Government College of Engineering, Amravati (Government Autonomous)",100237210,Electronics and Telecommunication Engg,LST,20637,80.24
"1002 Government College of Engineering, Amravati (Government Autonomous)",100237210,Electronics and Telecommunication Engg,EWS,1472,92.42
"1002 Government College of Engineering, Amravati (Government Autonomous)",100246610,Instrumentation Engineering,GOPEN,9407,85.92
"1002 Government College of Engineering, Amravati (Government Autonomous)",100246610,Instrumentation Engineering,GSC,16600,82.12
"1002 Government College of Engineering, Amravati (Government Autonomous)",100246610,Instrumentation Engineering,LOPEN,9677,85.76
"1002 Government College of Engineering, Amravati (Government Autonomous)",100246610,Instrumentation Engineering,LOBC,13581,83.61
"1002 Government College of Engineering, Amravati (Government Autonomous)",100246610,Instrumentation Engineering,EWS,8732,86.29
"1002 Government College of Engineering, Amravati (Government Autonomous)",100261210,Mechanical Engineering,GOPEN,1305,92.71
"1002 Government College of Engineering, Amravati (Government Autonomous)",100261210,Mechanical Engineering,GST,32208,75.28
"1002 Government College of Engineering, Amravati (Government Autonomous)",100261210,Mechanical Engineering,GOBC,2820,90.73
"1002 Government College of Engineering, Amravati (Government Autonomous)",100261210,Mechanical Engineering,LOPEN,4882,88.92
"1002 Government College of Engineering, Amravati (Government Autonomous)",100261210,Mechanical Engineering,LSC,20481,80.31
"1002 Government College of Engineering, Amravati (Government Autonomous)",100261210,Mechanical Engineering,LOBC,13101,83.88
"1002 Government College of Engineering, Amravati (Government Autonomous)",100261210,Mechanical Engineering,LSEBC,11779,84.56
"1002 Government College of Engineering, Amravati (Government Autonomous)",100261210,Mechanical Engineering,EWS,15868,82.47
"1005 Sant Gadge Baba Amravati University,Amravati (University Department)",100550310,Food Technology,GOPEN,37542,73.0
"1005 Sant Gadge Baba Amravati University,Amravati (University Department)",100550310,Food Technology,LOPEN,30354,76.06
"1005 Sant Gadge Baba Amravati University,Amravati (University Department)",100551710,Oil and Paints Technology,GOPEN,7654,87.0
"1005 Sant Gadge Baba Amravati University,Amravati (University Department)",100551710,Oil and Paints Technology,LOPEN,49945,66.7
"1005 Sant Gadge Baba Amravati University,Amravati (University Department)",100552710,Petro Chemical Engineering,GOPEN,57326,56.3
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,GOPEN,7057,87.37
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,GSC,12398,84.21
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,GNTA,15876,82.47
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,GOBC,11377,84.79
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,GSEBC,7543,87.05
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,LOPEN,8806,86.26
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,LSC,13676,83.58
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,LST,29751,76.32
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,LNTC,29886,76.26
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,PWDR-SC,30859,75.85
"1012 Government College of Engineering,Yavatmal (Government)",101219110,Civil Engineering,EWS,34095,74.81
"1012 Government College of Engineering,Yavatmal (Government)",101224510,Computer Engineering,GOPEN,4302,89.37
"1012 Government College of Engineering,Yavatmal (Government)",101224510,Computer Engineering,GST,35276,74.0
"1012 Government College of Engineering,Yavatmal (Government)",101224510,Computer Engineering,GOBC,6425,87.77
"1012 Government College of Engineering,Yavatmal (Government)",101224510,Computer Engineering,LOPEN,6418,87.77
"1012 Government College of Engineering,Yavatmal (Government)",101224510,Computer Engineering,LSC,11319,84.81
"1012 Government College of Engineering,Yavatmal (Government)",101224510,Computer Engineering,LOBC,6420,87.77
"1012 Government College of Engineering,Yavatmal (Government)",101224510,Computer Engineering,LSEBC,13187,83.83
"1012 Government College of Engineering,Yavatmal (Government)",101224510,Computer Engineering,EWS,16640,82.11
"1012 Government College of Engineering,Yavatmal (Government)",101237210,Electronics and Telecommunication Engg,GOPEN,7165,87.29
"1012 Government College of Engineering,Yavatmal (Government)",101237210,Electronics and Telecommunication Engg,GOBC,12119,84.35
"1012 Government College of Engineering,Yavatmal (Government)",101237210,Electronics and Telecommunication Engg,LOPEN,6794,87.53
"1012 Government College of Engineering,Yavatmal (Government)",101237210,Electronics and Telecommunication Engg,LSC,22158,79.6
"1012 Government College of Engineering,Yavatmal (Government)",101237210,Electronics and Telecommunication Engg,LSEBC,14905,82.94
"1012 Government College of Engineering,Yavatmal (Government)",101237210,Electronics and Telecommunication Engg,EWS,24188,78.71
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124210,Computer Science and Engineering,GOPEN,2682,90.86
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124210,Computer Science and Engineering,GST,29972,76.23
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124210,Computer Science and Engineering,GOBC,3034,90.47
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124210,Computer Science and Engineering,LOPEN,2159,91.49
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124210,Computer Science and Engineering,LSC,11967,84.46
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124210,Computer Science and Engineering,LSEBC,4323,89.33
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124210,Computer Science and Engineering,EWS,2528,91.03
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124610,Information Technology,GOPEN,3484,90.06
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124610,Information Technology,GSC,8971,86.17
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124610,Information Technology,GSEBC,5464,88.46
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124610,Information Technology,LOPEN,2027,91.66
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124610,Information Technology,LOBC,2928,90.58
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110124610,Information Technology,EWS,12061,84.4
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110135610,Electrical Engg[Electronics and Power],GOPEN,4329,89.33
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110135610,Electrical Engg[Electronics and Power],GST,50576,66.28
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110135610,Electrical Engg[Electronics and Power],GNTA,25978,77.94
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110135610,Electrical Engg[Electronics and Power],GOBC,4860,88.94
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110135610,Electrical Engg[Electronics and Power],LOPEN,5747,88.28
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110135610,Electrical Engg[Electronics and Power],LSC,13159,83.83
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110135610,Electrical Engg[Electronics and Power],LSEBC,40792,71.56
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110135610,Electrical Engg[Electronics and Power],EWS,17916,81.5
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,GOPEN,5718,88.29
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,GSC,15513,82.65
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,GNTC,7642,87.0
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,GOBC,6410,87.78
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,LOPEN,5436,88.47
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,LNTB,31538,75.59
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,LOBC,6613,87.65
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,LSEBC,6609,87.65
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110137210,Electronics and Telecommunication Engg,EWS,14352,83.24
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110161210,Mechanical Engineering,GOPEN,10411,85.32
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110161210,Mechanical Engineering,GOBC,18022,81.44
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110161210,Mechanical Engineering,GSEBC,24171,78.72
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110161210,Mechanical Engineering,LOPEN,17283,81.79
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110161210,Mechanical Engineering,LSC,34220,74.46
"1101 Shri Sant Gajanan Maharaj College of Engineering,Shegaon (Un-Aided)",110161210,Mechanical Engineering,EWS,30018,76.21
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,PWDR-OBC,11797,84.53
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,GOPEN,3961,89.66
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,GSC,6879,87.47
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,GST,25336,78.23
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,GNTB,12614,84.11
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,GNTC,11215,84.88
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,GNTD,23290,79.09
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,GOBC,4070,89.54
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,GSEBC,12137,84.34
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,LOPEN,1280,92.74
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,LSC,6788,87.53
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,LOBC,3729,89.87
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110524210,Computer Science and Engineering,EWS,13855,83.49
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,GOPEN,7371,87.16
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,GSC,18442,81.26
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,GNTA,13620,83.6
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,GOBC,9340,85.94
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,LOPEN,6717,87.58
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,LNTC,41042,71.44
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,LOBC,7100,87.32
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,LSEBC,22239,79.54
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526310,Artificial Intelligence (AI) and Data Science,EWS,27879,77.09
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526710,Computer Science and Engineering (IoT),GOPEN,11562,84.69
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526710,Computer Science and Engineering (IoT),GOBC,11903,84.47
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526710,Computer Science and Engineering (IoT),GSEBC,12811,84.0
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526710,Computer Science and Engineering (IoT),LOPEN,10015,85.55
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526710,Computer Science and Engineering (IoT),LSC,32303,75.25
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110526710,Computer Science and Engineering (IoT),EWS,35592,73.84
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,GOPEN,6561,87.68
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,GSC,18259,81.33
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,GNTB,10693,85.18
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,GNTC,34676,74.24
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,GOBC,7518,87.06
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,LOPEN,5216,88.68
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,LOBC,6022,88.06
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,LSEBC,20136,80.47
"1105 Prof. Ram Meghe Institute of Technology & Research, Amravati (Un-Aided Autonomous)",110537210,Electronics and Telecommunication Engg,EWS,32463,75.18
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,GOPEN,16806,82.05
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,GSC,18772,81.11
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,GST,40533,71.68
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,GNTB,22862,79.26
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,GNTC,33457,75.0
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,GOBC,17670,81.63
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,GSEBC,24704,78.47
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,LOPEN,13672,83.58
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,LOBC,14287,83.26
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,PWDR-SC,42889,70.58
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110719110,Civil Engineering,EWS,51331,65.74
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,PWDR-OBC,47135,68.4
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,GOPEN,7870,86.86
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,GSC,17379,81.75
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,GNTD,23540,78.97
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,GOBC,8021,86.74
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,GSEBC,17926,81.49
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,LOPEN,5470,88.46
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,LSC,21874,79.71
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,LNTA,9233,86.0
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,LNTC,17107,81.89
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,LOBC,6427,87.77
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110724210,Computer Science and Engineering,EWS,6589,87.66
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,GOPEN,10909,85.05
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,GST,53557,63.76
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,GOBC,11609,84.65
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,LOPEN,8170,86.65
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,LSC,10407,85.32
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,LNTB,23014,79.2
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,LOBC,9868,85.65
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,LSEBC,28355,76.89
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110737210,Electronics and Telecommunication Engg,EWS,28243,76.94
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,14413,83.2
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSC,19315,80.84
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTA,25280,78.24
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTC,21906,79.71
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GNTD,24917,78.4
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOBC,16812,82.03
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GSEBC,23799,78.86
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPEN,14660,83.06
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LSC,25562,78.11
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOBC,14745,83.03
"1107 P. R. Pote Patil College of Engineering & Management, Amravati (Un-Aided Autonomous)",110791110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),EWS,28069,77.03
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111419110,Civil Engineering,GOPEN,15039,82.89
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111419110,Civil Engineering,GSC,21659,79.79
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111419110,Civil Engineering,GST,53714,63.58
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111419110,Civil Engineering,GNTA,24271,78.68
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111419110,Civil Engineering,GOBC,20160,80.47
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111419110,Civil Engineering,LOPEN,19067,80.95
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111419110,Civil Engineering,EWS,47428,68.21
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,PWDR-OBC,47041,68.46
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,GOPEN,8854,86.23
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,GSC,19304,80.86
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,GNTB,18693,81.14
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,GNTD,36237,73.6
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,GOBC,8915,86.21
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,GSEBC,16349,82.23
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,LOPEN,4551,89.17
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,LSC,22753,79.31
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,LNTA,27535,77.26
"1114 Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati (Un-Aided Autonomous)",111424210,Computer Science and Engineering,LOBC,4809,88.97
